time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-04-12 00:00:00+00:00,3,2,72,35
2022-04-13 00:00:00+00:00,6,4,49,24
2022-04-14 00:00:00+00:00,6,5,51,29
2022-04-15 00:00:00+00:00,6,6,70,18
2022-04-16 00:00:00+00:00,3,3,28,17
2022-04-17 00:00:00+00:00,1,1,12,7
2022-04-18 00:00:00+00:00,4,3,48,32
2022-04-19 00:00:00+00:00,3,2,96,55
2022-04-20 00:00:00+00:00,5,5,39,22
2022-04-21 00:00:00+00:00,6,6,44,31
2022-04-22 00:00:00+00:00,8,6,91,48
2022-04-23 00:00:00+00:00,2,2,16,9
2022-04-24 00:00:00+00:00,8,7,62,19
2022-04-25 00:00:00+00:00,4,3,40,25
