time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-17 00:00:00+00:00,16,10,55,23
2023-01-18 00:00:00+00:00,19,11,21,18
2023-01-19 00:00:00+00:00,12,7,38,13
2023-01-20 00:00:00+00:00,14,8,54,20
2023-01-21 00:00:00+00:00,8,6,31,14
2023-01-22 00:00:00+00:00,2,2,31,16
2023-01-23 00:00:00+00:00,13,7,36,18
2023-01-24 00:00:00+00:00,15,10,36,18
2023-01-25 00:00:00+00:00,13,8,27,20
2023-01-26 00:00:00+00:00,18,12,36,19
2023-01-27 00:00:00+00:00,13,6,48,17
2023-01-28 00:00:00+00:00,11,10,44,18
2023-01-29 00:00:00+00:00,9,6,12,7
2023-01-30 00:00:00+00:00,15,5,16,13
